"","pano_id","geometry","direction"
"8716","TMX7316010203-000352_pano_0000_000668","4.91531447422342 52.4026811382823",4
"8717","TMX7316010203-000352_pano_0000_000669","4.91527203936753 52.4026443987028",4
"8718","TMX7316010203-000425_pano_0000_009445","4.86271667282248 52.2977742331151",4
"8719","TMX7316010203-000425_pano_0000_009446","4.86269300613156 52.2977280839134",3
"8720","TMX7316010203-000232_pano_0000_000047","4.92954426630698 52.3477348162563",1
"8721","TMX7316010203-000232_pano_0000_000047","4.92954426630698 52.3477348162563",4
"8722","TMX7316010203-000232_pano_0000_000048","4.92943670505251 52.347673467461",3
"8723","TMX7316010203-000232_pano_0000_000048","4.92943670505251 52.347673467461",4
"8724","TMX7316010203-000232_pano_0000_000049","4.92934802213844 52.3476023546944",3
"8725","TMX7316010203-000232_pano_0000_000050","4.92934612529784 52.3475147047739",4
"8726","TMX7316010203-000232_pano_0000_000051","4.92942456159616 52.3474398029271",2
"8727","TMX7316010203-000293_pano_0000_005609","4.83720454115448 52.3822875111566",1
"8728","TMX7316010203-000293_pano_0000_005609","4.83720454115448 52.3822875111566",4
"8729","TMX7316010203-000293_pano_0000_005628","4.83448342695623 52.3827252103921",4
"8730","TMX7316010203-000293_pano_0000_005630","4.83419605138206 52.3827700312367",4
"8731","TMX7316010203-000261_pano_0000_003280","4.94033188564732 52.3082604850183",3
"8732","TMX7316010203-000247_pano_0000_000078","4.92083798373435 52.3741631549227",1
"8733","TMX7316010203-000366_pano_0000_003574","4.96813562252723 52.2794660644476",2
"8734","TMX7316010203-000366_pano_0000_003575","4.96807239442629 52.2794903411166",1
"8735","TMX7316010203-000366_pano_0000_003576","4.96800934306919 52.279514722833",4
"8736","TMX7316010203-000275_pano_0000_000398","4.85163464001877 52.3791319558484",1
"8737","TMX7316010203-000521_pano_0000_000078","4.87679652917626 52.3366855239673",3
"8738","TMX7316010203-000521_pano_0000_000079","4.87686910304869 52.3366826221686",2
"8739","TMX7316010203-000521_pano_0000_000080","4.87693271022251 52.3366996834833",3
"8740","TMX7316010203-000521_pano_0000_000082","4.87684778639408 52.3367511220704",1
"8741","TMX7316010203-000250_pano_0001_000486","4.93409120711588 52.3355295558785",3
"8742","TMX7316010203-000250_pano_0001_000487","4.93421633374857 52.3355715570007",1
"8743","TMX7316010203-000250_pano_0001_000487","4.93421633374857 52.3355715570007",2
"8744","TMX7316010203-000529_pano_0000_000084","4.87859353141997 52.3915913749065",1
"8745","TMX7316010203-000529_pano_0000_000085","4.87852218882666 52.391601565667",4
"8746","TMX7316010203-000529_pano_0000_000086","4.87843760927091 52.3916154811288",1
"8747","TMX7316010203-000529_pano_0000_000086","4.87843760927091 52.3916154811288",4
"8748","TMX7316010203-000529_pano_0000_000088","4.8782916703185 52.391626236573",4
"8749","TMX7316010203-000529_pano_0000_000091","4.87812600735189 52.3915486162908",3
"8750","TMX7316010203-000529_pano_0000_000091","4.87812600735189 52.3915486162908",4
"8751","TMX7316010203-000529_pano_0000_000092","4.8781086902856 52.39150472716",3
"8752","TMX7316010203-000529_pano_0000_000092","4.8781086902856 52.39150472716",4
"8753","TMX7316010203-000529_pano_0000_000093","4.87810627357135 52.3914595672269",3
"8754","TMX7316010203-000425_pano_0000_008585","4.87936012902933 52.2946266868558",2
"8755","TMX7316010203-000425_pano_0000_008586","4.87940005686461 52.2946647710025",1
"8756","TMX7316010203-000478_pano_0000_003030","5.28431199292672 52.409087653454",1
"8757","TMX7316010203-000478_pano_0000_003031","5.28424911714507 52.4091119935152",1
"8758","TMX7316010203-000299_pano_0002_004142","4.92051700064014 52.3740043478799",1
"8759","TMX7316010203-000299_pano_0002_004143","4.92042069600356 52.3739396509781",3
"8760","TMX7316010203-000299_pano_0002_004157","4.91903004871505 52.3730552434907",4
"8761","TMX7316010203-000299_pano_0002_004158","4.9189305705169 52.3729921189617",4
"8762","TMX7316010203-000299_pano_0002_004159","4.918831372355 52.3729281522197",1
"8763","TMX7316010203-000299_pano_0002_004160","4.91873316011858 52.3728634168533",1
"8764","TMX7316010203-000299_pano_0002_004160","4.91873316011858 52.3728634168533",4
"8765","TMX7316010203-000299_pano_0002_004161","4.91863522432739 52.3727987485067",3
"8766","TMX7316010203-000321_pano_0000_007353","4.83625123204869 52.3919456360561",1
"8767","TMX7316010203-000321_pano_0000_007354","4.83617848488088 52.3919445661595",4
"8768","TMX7316010203-000321_pano_0000_007358","4.83588960773554 52.3919220135298",2
"8769","TMX7316010203-000321_pano_0000_007359","4.83582576464352 52.3918998497509",2
"8770","TMX7316010203-000483_pano_0001_005586","5.26530106092544 52.3977369183613",1
"8771","TMX7316010203-000483_pano_0001_005606","5.26643802305916 52.3982908697052",2
"8772","TMX7316010203-000483_pano_0001_005607","5.26644969146497 52.3983348676705",1
"8773","TMX7316010203-000483_pano_0001_005607","5.26644969146497 52.3983348676705",2
"8774","TMX7316010203-000483_pano_0001_005608","5.26646271312682 52.398378918133",1
"8775","TMX7316010203-000283_pano_0000_002100","4.8029361982294 52.3588308493422",4
"8776","TMX7316010203-000283_pano_0000_002122","4.79981989654707 52.3582070288918",1
"8777","TMX7316010203-000283_pano_0000_002122","4.79981989654707 52.3582070288918",3
"8778","TMX7316010203-000283_pano_0000_002123","4.79967709921493 52.3581834501008",4
"8779","TMX7316010203-000454_pano_0000_000216","4.86465451274037 52.2829740768098",3
"8780","TMX7316010203-000454_pano_0000_000217","4.86472325796714 52.2829572914597",2
"8781","TMX7316010203-000454_pano_0000_000225","4.86527368078084 52.2828238649405",3
"8782","TMX7316010203-000454_pano_0000_000226","4.86534186031563 52.2828067940919",3
"8783","TMX7316010203-000454_pano_0000_000227","4.86540982114036 52.2827895236481",2
"8784","TMX7316010203-000454_pano_0000_000228","4.8654785415057 52.2827738028629",3
"8785","TMX7316010203-000454_pano_0000_000229","4.86555107967903 52.2827742382032",2
"8786","TMX7316010203-000454_pano_0000_000230","4.86559625636366 52.2828075190897",3
"8787","TMX7316010203-000454_pano_0000_000231","4.86556417060006 52.2828488863812",1
"8788","TMX7316010203-000454_pano_0000_000231","4.86556417060006 52.2828488863812",3
"8789","TMX7316010203-000454_pano_0000_000232","4.86548893094001 52.2828635976923",1
"8790","TMX7316010203-000454_pano_0000_000233","4.8654108052644 52.2828706201099",1
"8791","TMX7316010203-000454_pano_0000_000234","4.8653349202451 52.2828809877081",4
"8792","TMX7316010203-000284_pano_0000_003501","4.80205907498601 52.3657157775597",2
"8793","TMX7316010203-000284_pano_0000_003501","4.80205907498601 52.3657157775597",4
"8794","TMX7316010203-000257_pano_0000_003903","4.87757593877845 52.3334863456581",3
"8795","TMX7316010203-000257_pano_0000_003908","4.87719907459845 52.3335035768285",3
"8796","TMX7316010203-000252_pano_0000_001845","4.89986612837522 52.3441276044406",3
"8797","TMX7316010203-000503_pano_0000_000515","5.01021774164708 52.3524699559119",3
"8798","TMX7316010203-000322_pano_0000_008694","4.81866262938405 52.3858532449644",3
"8799","TMX7316010203-000466_pano_0000_001830","4.80077925932608 52.2638666893983",3
"8800","TMX7316010203-000466_pano_0000_001831","4.80084882889386 52.2638539771325",3
"8801","TMX7316010203-000466_pano_0000_001832","4.80091833186415 52.2638403529649",2
"8802","TMX7316010203-000317_pano_0000_004179","4.8923691473418 52.4098082372365",2
"8803","TMX7316010203-000317_pano_0000_004180","4.89230807967284 52.409836534531",1
"8804","TMX7316010203-000317_pano_0000_004181","4.89224607650407 52.4098647043804",1
"8805","TMX7316010203-000317_pano_0000_004181","4.89224607650407 52.4098647043804",4
"8806","TMX7316010203-000317_pano_0000_004182","4.89218419240524 52.409892565885",4
"8807","TMX7316010203-000338_pano_0001_000098","4.97323160633611 52.306769235662",4
"8808","TMX7316010203-000338_pano_0000_009421","4.95166786846799 52.3107440098415",1
"8809","TMX7316010203-000227_pano_0001_000355","4.91503873122363 52.3710520516276",2
"8810","TMX7316010203-000227_pano_0001_000356","4.91516972750179 52.3710138826193",3
"8811","TMX7316010203-000227_pano_0001_000459","4.92689269791365 52.3658575060512",3
"8812","TMX7316010203-000227_pano_0001_000460","4.92703295009024 52.3658401671307",2
"8813","TMX7316010203-000227_pano_0001_000496","4.93227868647148 52.3660256039397",1
"8814","TMX7316010203-000445_pano_0000_001985","4.97007565875732 52.3262585646354",4
"8815","TMX7316010203-000445_pano_0000_001986","4.9700148989279 52.3262339717948",1
"8816","TMX7316010203-000445_pano_0000_001986","4.9700148989279 52.3262339717948",4
"8817","TMX7316010203-000445_pano_0000_001987","4.96998135161131 52.3261943319884",2
"8818","TMX7316010203-000445_pano_0000_001988","4.96997664147037 52.3261496011616",2
"8819","TMX7316010203-000221_pano_0000_000574","4.90564542306303 52.3650748324227",2
"8820","TMX7316010203-000221_pano_0000_000574","4.90564542306303 52.3650748324227",4
"8821","TMX7316010203-000239_pano_0002_001781","4.91870174535505 52.35635462515",1
"8822","TMX7316010203-000239_pano_0002_001782","4.91867806945708 52.3562694019853",3
"8823","TMX7316010203-000239_pano_0002_001782","4.91867806945708 52.3562694019853",4
"8824","TMX7316010203-000239_pano_0002_001785","4.91887434406828 52.3560212161473",4
"8825","TMX7316010203-000239_pano_0002_001786","4.91893671911995 52.3559375873511",2
"8826","TMX7316010203-000239_pano_0002_001786","4.91893671911995 52.3559375873511",3
"8827","TMX7316010203-000337_pano_0000_016200","4.97288435299536 52.3161016263564",4
"8828","TMX7316010203-000337_pano_0000_016201","4.97291926248592 52.3160611732558",4
"8829","TMX7316010203-000337_pano_0000_016202","4.97295391690129 52.3160211839646",3
"8830","TMX7316010203-000279_pano_0000_002805","4.86401128410073 52.3939351004359",3
"8831","TMX7316010203-000279_pano_0000_002806","4.86412787272201 52.3939892237121",1
"8832","TMX7316010203-000279_pano_0000_002810","4.86463160446469 52.3940582552314",3
"8833","TMX7316010203-000279_pano_0000_002811","4.86476141810676 52.3940126198003",3
"8834","TMX7316010203-000279_pano_0000_002812","4.86489238034015 52.3939674091911",2
"8835","TMX7316010203-000279_pano_0000_002812","4.86489238034015 52.3939674091911",3
"8836","TMX7316010203-000279_pano_0000_002832","4.86492103542269 52.3939157833242",3
"8837","TMX7316010203-000338_pano_0000_009598","4.9590436183257 52.3118657461623",4
"8838","TMX7316010203-000338_pano_0000_009599","4.9590958210239 52.31183620044",2
"8839","TMX7316010203-000338_pano_0000_009600","4.95916297953246 52.3118466762706",2
"8840","TMX7316010203-000449_pano_0000_001968","4.82142004187962 52.2796653171479",1
"8841","TMX7316010203-000449_pano_0000_001969","4.82136431759904 52.2796364611941",4
"8842","TMX7316010203-000449_pano_0000_001970","4.82131061031122 52.2796064068664",1
"8843","TMX7316010203-000449_pano_0000_001970","4.82131061031122 52.2796064068664",3
"8844","TMX7316010203-000449_pano_0000_001971","4.82125837836844 52.2795753647719",4
"8845","TMX7316010203-000449_pano_0000_001972","4.82120821719445 52.2795425782507",3
"8846","TMX7316010203-000449_pano_0000_001974","4.82111538533657 52.2794725159023",4
"8847","TMX7316010203-000449_pano_0000_001975","4.82107331859282 52.2794356359757",3
"8848","TMX7316010203-000250_pano_0001_000193","4.92565654600049 52.3392487839632",3
"8849","TMX7316010203-000258_pano_0002_004249","4.88672655448072 52.3599839664287",2
"8850","TMX7316010203-000338_pano_0000_009744","4.95732661955606 52.3170570799272",3
"8851","TMX7316010203-000338_pano_0000_009745","4.95738964218028 52.3170786064043",3
"8852","TMX7316010203-000338_pano_0000_009746","4.95744476371283 52.3171070707193",2
"8853","TMX7316010203-000338_pano_0000_009747","4.95747111805885 52.3171478296921",1
"8854","TMX7316010203-000338_pano_0000_009748","4.95746482033464 52.3171909504499",1
"8855","TMX7316010203-000322_pano_0000_006420","4.77851534604777 52.3956503862165",3
"8856","TMX7316010203-000322_pano_0000_006421","4.7784918298345 52.3956930607403",4
"8857","TMX7316010203-000322_pano_0000_006424","4.77830940516973 52.395689690281",1
"8858","TMX7316010203-000322_pano_0000_006425","4.77828750629011 52.3956428666124",2
"8859","TMX7316010203-000259_pano_0000_000421","4.88514187974313 52.3445602492444",1
"8860","TMX7316010203-000259_pano_0000_000422","4.88499917504872 52.3445625066049",4
"8861","TMX7316010203-000514_pano_0000_004354","5.17244239860286 52.3897494287055",4
"8862","TMX7316010203-000286_pano_0000_002485","4.7979329917972 52.3479083706426",1
"8863","TMX7316010203-000483_pano_0001_001354","5.26093037894695 52.4001615734931",3
"8864","TMX7316010203-000483_pano_0001_001355","5.26099009265685 52.4001877941541",2
"8865","TMX7316010203-000483_pano_0001_001370","5.26172972155077 52.4005192200475",2
"8866","TMX7316010203-000483_pano_0001_001371","5.26177796817692 52.4005525534229",1
"8867","TMX7316010203-000277_pano_0001_001421","4.8832821695413 52.3915008342347",3
"8868","TMX7316010203-000240_pano_0001_000845","4.98091488244734 52.3631254323943",2
"8869","TMX7316010203-000243_pano_0001_000644","4.93855757292917 52.3685839335118",2
"8870","TMX7316010203-000243_pano_0001_000676","4.93385225494345 52.3684448150996",1
"8871","TMX7316010203-000243_pano_0001_000677","4.93373840437414 52.368388818535",4
"8872","TMX7316010203-000243_pano_0001_000678","4.93370092493641 52.3683035098952",4
"8873","TMX7316010203-000243_pano_0001_000679","4.93370525722642 52.3682143330916",3
"8874","TMX7316010203-000243_pano_0001_000684","4.93374504039416 52.3677690459111",4
"8875","TMX7316010203-000243_pano_0001_000685","4.93374600925071 52.3676801465485",3
"8876","TMX7316010203-000243_pano_0001_000686","4.93374468450264 52.367591132357",4
"8877","TMX7316010203-000288_pano_0003_000836","4.83046817616663 52.359214789962",3
"8878","TMX7316010203-000288_pano_0003_000837","4.83061853317592 52.3592173724043",2
"8879","TMX7316010203-000465_pano_0000_004531","4.85910064299887 52.3277590272487",3
"8880","TMX7316010203-000465_pano_0000_004532","4.85917509089508 52.3277600349705",3
"8881","TMX7316010203-000465_pano_0000_004537","4.85954345403676 52.3277561609648",3
"8882","TMX7316010203-000468_pano_0000_004840","4.77898749567817 52.2641607283509",1
"8883","TMX7316010203-000468_pano_0000_004841","4.77893511208731 52.2641285283077",4
"8884","TMX7316010203-000468_pano_0000_004842","4.77888283531328 52.2640964596961",3
"8885","TMX7316010203-000468_pano_0000_004844","4.77877779853254 52.2640321252505",1
"8886","TMX7316010203-000468_pano_0000_004845","4.77872534402738 52.2639999522572",4
"8887","TMX7316010203-000468_pano_0000_004846","4.77867279582398 52.2639680168853",3
"8888","TMX7316010203-000259_pano_0008_000755","4.85470586280291 52.3494270115465",1
"8889","TMX7316010203-000419_pano_0000_000809","4.85298179513082 52.3082653946704",2
"8890","TMX7316010203-000338_pano_0000_009368","4.95355869166898 52.3086717259552",1
"8891","TMX7316010203-000338_pano_0000_009369","4.95352298393353 52.3087105978686",1
"8892","TMX7316010203-000302_pano_0001_000980","4.78805249228616 52.3815690279533",1
"8893","TMX7316010203-000421_pano_0000_003787","4.86600195469318 52.2895634830445",2
"8894","TMX7316010203-000421_pano_0000_003787","4.86600195469318 52.2895634830445",3
"8895","TMX7316010203-000421_pano_0000_003788","4.86607137149814 52.2895469375793",2
"8896","TMX7316010203-000421_pano_0000_003788","4.86607137149814 52.2895469375793",3
"8897","TMX7316010203-000421_pano_0000_003789","4.86614060483043 52.2895305514703",2
"8898","TMX7316010203-000421_pano_0000_003791","4.86627947452196 52.2894975760182",3
"8899","TMX7316010203-000421_pano_0000_003792","4.86634862156175 52.2894815940816",2
"8900","TMX7316010203-000421_pano_0000_003792","4.86634862156175 52.2894815940816",3
"8901","TMX7316010203-000421_pano_0000_003793","4.86641791251044 52.289465778497",2
"8902","TMX7316010203-000248_pano_0000_003503","4.92029357625976 52.3538655763027",1
"8903","TMX7316010203-000248_pano_0000_003504","4.9202134691904 52.3537914432903",3
"8904","TMX7316010203-000248_pano_0000_003504","4.9202134691904 52.3537914432903",4
"8905","TMX7316010203-000248_pano_0000_003507","4.92011103300786 52.3535284878626",3
"8906","TMX7316010203-000248_pano_0000_003508","4.92019022601167 52.3534530694616",2
"8907","TMX7316010203-000248_pano_0000_003508","4.92019022601167 52.3534530694616",3
"8908","TMX7316010203-000248_pano_0000_003509","4.92029766849132 52.3533934008327",2
"8909","TMX7316010203-000248_pano_0000_003516","4.92088688866012 52.352908171615",4
"8910","TMX7316010203-000248_pano_0000_003517","4.92097029822916 52.3528372345879",2
"8911","TMX7316010203-000248_pano_0000_003517","4.92097029822916 52.3528372345879",3
"8912","TMX7316010203-000248_pano_0000_003518","4.92106223217327 52.3527698229297",2
"8913","TMX7316010203-000248_pano_0000_003521","4.92130216751954 52.3525562924227",4
"8914","TMX7316010203-000248_pano_0000_003522","4.92138056716589 52.3524857303237",2
"8915","TMX7316010203-000248_pano_0000_003522","4.92138056716589 52.3524857303237",3
"8916","TMX7316010203-000427_pano_0000_001278","4.8422096978715 52.2868194825929",2
"8917","TMX7316010203-000427_pano_0000_001279","4.84219630324479 52.2867747261591",2
"8918","TMX7316010203-000494_pano_0000_005705","5.29969836335173 52.3974812388897",3
"8919","TMX7316010203-000494_pano_0000_005707","5.29957666663422 52.397430803813",1
"8920","TMX7316010203-000494_pano_0000_005708","5.29951635999616 52.3974051336757",4
"8921","TMX7316010203-000494_pano_0000_005709","5.29945734581958 52.3973782286167",4
"8922","TMX7316010203-000494_pano_0000_005710","5.2993992536654 52.3973502958705",4
"8923","TMX7316010203-000494_pano_0000_005711","5.29934288474757 52.3973214669528",3
"8924","TMX7316010203-000494_pano_0000_005714","5.2991777189882 52.3972300556842",1
"8925","TMX7316010203-000465_pano_0000_001653","4.76355186487941 52.2582515423523",1
"8926","TMX7316010203-000465_pano_0000_001654","4.76348955787892 52.2582287824672",1
"8927","TMX7316010203-000465_pano_0000_001655","4.76342822550783 52.2582051887746",4
"8928","TMX7316010203-000286_pano_0000_002241","4.80584461060834 52.3461159482954",3
"8929","TMX7316010203-000286_pano_0000_002242","4.80588974812701 52.3460293461532",3
"8930","TMX7316010203-000305_pano_0000_002002","4.81276055968924 52.3777183279339",4
"8931","TMX7316010203-000305_pano_0000_002003","4.81273141947045 52.3776262642411",3
"8932","TMX7316010203-000305_pano_0000_002003","4.81273141947045 52.3776262642411",4
"8933","TMX7316010203-000305_pano_0000_002005","4.8126832302139 52.3774410531661",3
"8934","TMX7316010203-000305_pano_0000_002005","4.8126832302139 52.3774410531661",4
"8935","TMX7316010203-000305_pano_0000_002006","4.81266562948073 52.377348937942",3
"8936","TMX7316010203-000305_pano_0000_002013","4.81248718184045 52.3767164943517",4
"8937","TMX7316010203-000305_pano_0000_002014","4.81245761614819 52.3766222057896",3
"8938","TMX7316010203-000305_pano_0000_002015","4.81243311519404 52.3765193691126",3
"8939","TMX7316010203-000425_pano_0000_009245","4.85713661481241 52.3000950606274",1
"8940","TMX7316010203-000425_pano_0000_009246","4.85706325020545 52.3001020523801",1
"8941","TMX7316010203-000227_pano_0000_002342","4.8849585679252 52.3770489398371",4
"8942","TMX7316010203-000338_pano_0000_006705","4.95236699219572 52.3102326154419",2
"8943","TMX7316010203-000298_pano_0000_004798","4.93824159624062 52.4046771792362",4
"8944","TMX7316010203-000259_pano_0008_000877","4.85451212555002 52.3502043899637",3
"8945","TMX7316010203-000369_pano_0001_000877","4.93446150313662 52.4020138839633",1
"8946","TMX7316010203-000280_pano_0001_000154","4.87917787387909 52.3814051440403",2
"8947","TMX7316010203-000280_pano_0001_000155","4.87915824384516 52.3814898431345",1
"8948","TMX7316010203-000259_pano_0002_000142","4.88270426538868 52.3451982445188",1
"8949","TMX7316010203-000259_pano_0002_000149","4.88206382431589 52.3456736196081",1
"8950","TMX7316010203-000259_pano_0002_000150","4.88197420652549 52.3457402355303",4
"8951","TMX7316010203-000259_pano_0002_000151","4.88188272060145 52.3458070285411",2
"8952","TMX7316010203-000259_pano_0002_000152","4.88179104489016 52.3458747826914",4
"8953","TMX7316010203-000259_pano_0002_000158","4.88124450415199 52.3462870166598",1
"8954","TMX7316010203-000259_pano_0002_000159","4.8811140628262 52.3463151879597",2
"8955","TMX7316010203-000396_pano_0000_000674","4.87831333597333 52.3184661784419",2
"8956","TMX7316010203-000396_pano_0000_000675","4.87830782324671 52.3185108871328",1
"8957","TMX7316010203-000396_pano_0000_000675","4.87830782324671 52.3185108871328",2
"8958","TMX7316010203-000396_pano_0000_000676","4.87830292968772 52.3185555894783",2
"8959","TMX7316010203-000396_pano_0000_000677","4.87829572402312 52.3186001750381",1
"8960","TMX7316010203-000529_pano_0002_001364","4.92875687547723 52.3948784229809",2
"8961","TMX7316010203-000529_pano_0002_001365","4.92877468711418 52.394921682165",2
"8962","TMX7316010203-000529_pano_0002_001366","4.92879366782286 52.3949647225453",1
"8963","TMX7316010203-000529_pano_0002_001366","4.92879366782286 52.3949647225453",2
"8964","TMX7316010203-000529_pano_0002_001367","4.92881508330371 52.3950072449263",1
"8965","TMX7316010203-000529_pano_0002_001367","4.92881508330371 52.3950072449263",2
"8966","TMX7316010203-000529_pano_0002_001368","4.92884253833636 52.3950481066206",1
"8967","TMX7316010203-000257_pano_0000_000462","4.85379343509532 52.3412378564398",3
"8968","TMX7316010203-000257_pano_0000_000466","4.85368854509021 52.3410474654615",3
"8969","TMX7316010203-000257_pano_0000_000466","4.85368854509021 52.3410474654615",4
"8970","TMX7316010203-000257_pano_0000_000467","4.85373895418994 52.3409584347793",3
"8971","TMX7316010203-000415_pano_0000_001997","4.8572242834049 52.3216124261988",3
"8972","TMX7316010203-000415_pano_0000_001998","4.85730197574686 52.3216083637426",2
"8973","TMX7316010203-000415_pano_0000_001998","4.85730197574686 52.3216083637426",3
"8974","TMX7316010203-000415_pano_0000_001999","4.8573733232659 52.3215921841046",4
"8975","TMX7316010203-000254_pano_0001_000281","4.90910942397996 52.3405194926248",2
"8976","TMX7316010203-000314_pano_0000_001373","4.88019073833376 52.4197052730535",4
"8977","TMX7316010203-000314_pano_0000_001374","4.88023435233913 52.4196685178028",3
"8978","TMX7316010203-000314_pano_0000_001375","4.88027769559679 52.4196319165934",2
"8979","TMX7316010203-000489_pano_0000_000159","5.28009045563371 52.3853491970182",3
"8980","TMX7316010203-000489_pano_0000_000159","5.28009045563371 52.3853491970182",4
"8981","TMX7316010203-000489_pano_0000_000160","5.28014704173908 52.3853768236907",2
"8982","TMX7316010203-000489_pano_0000_000161","5.28020406417006 52.3854046437352",1
"8983","TMX7316010203-000471_pano_0000_011862","4.82157818633929 52.3227562392347",3
"8984","TMX7316010203-000471_pano_0000_011863","4.82161773655497 52.3227912899382",2
"8985","TMX7316010203-000471_pano_0000_011865","4.82170061937345 52.3228594854328",2
"8986","TMX7316010203-000471_pano_0000_011866","4.82174521940254 52.3228961821919",1
"8987","TMX7316010203-000471_pano_0000_011872","4.82204055338337 52.3231075257329",2
"8988","TMX7316010203-000315_pano_0000_001449","4.89107402624894 52.4208900921584",3
"8989","TMX7316010203-000332_pano_0001_011585","4.93834105328262 52.316312101982",3
"8990","TMX7316010203-000460_pano_0000_000056","4.83209671282987 52.2873438438061",4
"8991","TMX7316010203-000216_pano_0000_001533","4.87312104673822 52.3030236817853",4
"8992","TMX7316010203-000234_pano_0001_000687","4.91805957225346 52.361898128814",2
"8993","TMX7316010203-000234_pano_0001_000687","4.91805957225346 52.361898128814",3
"8994","TMX7316010203-000234_pano_0001_000688","4.91819692872333 52.361922228331",2
"8995","TMX7316010203-000234_pano_0001_000689","4.91833536797726 52.3619473962286",3
"8996","TMX7316010203-000234_pano_0001_000690","4.91847198735217 52.3619753829838",2
"8997","TMX7316010203-000234_pano_0001_000690","4.91847198735217 52.3619753829838",3
"8998","TMX7316010203-000234_pano_0001_000691","4.91860534134814 52.3620066457833",2
"8999","TMX7316010203-000234_pano_0001_000692","4.91873230645673 52.3620478695382",2
"9000","TMX7316010203-000234_pano_0001_000698","4.91866862353174 52.3620827554115",4
"9001","TMX7316010203-000234_pano_0001_000699","4.91853483645526 52.3620455340411",1
"9002","TMX7316010203-000234_pano_0001_000700","4.91839777917183 52.362012740854",1
"9003","TMX7316010203-000234_pano_0001_000700","4.91839777917183 52.362012740854",4
"9004","TMX7316010203-000234_pano_0001_000702","4.91811657974359 52.3619589035996",1
"9005","TMX7316010203-000234_pano_0001_000702","4.91811657974359 52.3619589035996",4
"9006","TMX7316010203-000275_pano_0000_000418","4.84885917641145 52.3785554537634",1
"9007","TMX7316010203-000275_pano_0000_000419","4.84871690827215 52.3785346141603",4
"9008","TMX7316010203-000275_pano_0000_000427","4.84761013084998 52.378309808861",1
"9009","TMX7316010203-000275_pano_0000_000428","4.84746807098607 52.3782911753602",4
"9010","TMX7316010203-000275_pano_0000_000432","4.84748636504365 52.378157941965",2
"9011","TMX7316010203-000306_pano_0000_004490","4.91787332495287 52.3951226581062",2
"9012","TMX7316010203-000306_pano_0000_004491","4.91788702433669 52.395166898646",2
"9013","TMX7316010203-000306_pano_0000_004492","4.91789847327482 52.3952116466638",1
"9014","TMX7316010203-000306_pano_0000_004492","4.91789847327482 52.3952116466638",2
"9015","TMX7316010203-000306_pano_0000_004493","4.91790862266516 52.3952567416502",1
"9016","TMX7316010203-000306_pano_0000_004494","4.91791944200314 52.39530168245",1
"9017","TMX7316010203-000306_pano_0000_004495","4.91793146072897 52.395346204787",2
"9018","TMX7316010203-000306_pano_0000_004496","4.917942558598 52.3953910884712",2
"9019","TMX7316010203-000306_pano_0000_004497","4.91795622338275 52.3954366460232",1
"9020","TMX7316010203-000306_pano_0000_004497","4.91795622338275 52.3954366460232",2
"9021","TMX7316010203-000306_pano_0000_004498","4.91797132373397 52.3954819369033",1
"9022","TMX7316010203-000305_pano_0000_000888","4.80338474555591 52.3824529866745",1
"9023","TMX7316010203-000305_pano_0000_000890","4.80322627709693 52.3825796165049",2
"9024","TMX7316010203-000305_pano_0000_000906","4.80311855494105 52.384060497093",2
"9025","TMX7316010203-000305_pano_0000_000907","4.80309963424504 52.3841435160287",1
"9026","TMX7316010203-000305_pano_0000_000908","4.80300492178545 52.3840976740021",3
"9027","TMX7316010203-000297_pano_0000_004608","4.94821338242556 52.3899547894417",4
"9028","TMX7316010203-000254_pano_0001_000447","4.91692031796036 52.3498350084281",1
"9029","TMX7316010203-000254_pano_0001_000448","4.91682332220417 52.3499030442884",1
"9030","TMX7316010203-000254_pano_0001_000461","4.91546158165094 52.3507343655113",1
"9031","TMX7316010203-000298_pano_0000_003837","4.94018423750375 52.4039654219444",2
"9032","TMX7316010203-000298_pano_0000_003838","4.94005986831062 52.404017048828",1
"9033","TMX7316010203-000298_pano_0000_003838","4.94005986831062 52.404017048828",4
"9034","TMX7316010203-000298_pano_0000_003839","4.93993332026801 52.404066652477",4
"9035","TMX7316010203-000298_pano_0000_003841","4.93967770694365 52.4041618089903",2
"9036","TMX7316010203-000298_pano_0000_003842","4.93955203685789 52.4042109013544",4
"9037","TMX7316010203-000298_pano_0000_003843","4.93942806702887 52.4042613518751",4
"9038","TMX7316010203-000298_pano_0000_003850","4.93856596135207 52.404610679154",2
"9039","TMX7316010203-000298_pano_0000_003851","4.9384437389074 52.4046627761118",2
"9040","TMX7316010203-000298_pano_0000_003851","4.9384437389074 52.4046627761118",4
"9041","TMX7316010203-000298_pano_0000_003852","4.93831611072676 52.4047076712359",4
"9042","TMX7316010203-000322_pano_0000_001986","4.81085025271996 52.3895132332928",4
"9043","TMX7316010203-000322_pano_0000_001987","4.81084416438193 52.3894704029339",4
"9044","TMX7316010203-000322_pano_0000_001988","4.81084202448125 52.3894278406418",3
"9045","TMX7316010203-000322_pano_0000_001988","4.81084202448125 52.3894278406418",4
"9046","TMX7316010203-000322_pano_0000_001989","4.810854104693 52.389385854014",1
"9047","TMX7316010203-000322_pano_0000_001989","4.810854104693 52.389385854014",3
"9048","TMX7316010203-000322_pano_0000_001990","4.81088871313619 52.3893486393237",2
"9049","TMX7316010203-000322_pano_0000_002093","4.81847092198101 52.3892963757636",3
