"","pano_id","geometry","direction"
"2523","TMX7316010203-000288_pano_0003_000974","4.84077013241904 52.3593135123472",3
"2524","TMX7316010203-000288_pano_0003_000978","4.84044848247279 52.359317884567",2
"2525","TMX7316010203-000288_pano_0003_000981","4.84084183546245 52.3592884905068",3
"2526","TMX7316010203-000288_pano_0003_000982","4.8409920219814 52.3593068557027",3
"2527","TMX7316010203-000264_pano_0001_000906","4.84238487367953 52.3452308259383",1
"2528","TMX7316010203-000264_pano_0001_000907","4.84223616413567 52.3452283867833",4
"2529","TMX7316010203-000242_pano_0000_003064","4.95223848774875 52.3537467878821",1
"2530","TMX7316010203-000242_pano_0000_003065","4.9521353856642 52.3538114190832",4
"2531","TMX7316010203-000242_pano_0000_003075","4.95110557372884 52.3544517527036",1
"2532","TMX7316010203-000288_pano_0001_000958","4.82546052572338 52.3556448378441",1
"2533","TMX7316010203-000258_pano_0001_001558","4.87350005768602 52.332063808723",2
"2534","TMX7316010203-000258_pano_0001_001559","4.87364610786588 52.3320635487861",3
"2535","TMX7316010203-000258_pano_0001_001560","4.87379205455634 52.332066122362",2
"2536","TMX7316010203-000258_pano_0001_001567","4.87481621794273 52.3320677540108",3
"2537","TMX7316010203-000258_pano_0001_001568","4.87496317409497 52.3320687339433",2
"2538","TMX7316010203-000258_pano_0001_001569","4.87510969460439 52.3320694545371",3
"2539","TMX7316010203-000258_pano_0001_001571","4.87540174903899 52.3320724663566",3
"2540","TMX7316010203-000320_pano_0000_011218","4.91357182848683 52.4192477431689",3
"2541","TMX7316010203-000247_pano_0000_000556","4.91948169898362 52.369521859973",2
"2542","TMX7316010203-000247_pano_0000_000562","4.9202354315067 52.3692607649286",4
"2543","TMX7316010203-000301_pano_0000_004253","4.93139050931394 52.4009278218761",2
"2544","TMX7316010203-000263_pano_0001_000068","4.87320681766479 52.3525615883064",2
"2545","TMX7316010203-000263_pano_0001_000070","4.87307176905059 52.3527194820882",1
"2546","TMX7316010203-000263_pano_0001_000075","4.87277530977935 52.3531250011388",1
"2547","TMX7316010203-000299_pano_0002_002326","4.95420156286608 52.3913545418551",1
"2548","TMX7316010203-000299_pano_0002_002327","4.95406802935996 52.391324382954",4
"2549","TMX7316010203-000299_pano_0002_002339","4.95249288384461 52.3908878261001",1
"2550","TMX7316010203-000299_pano_0002_002340","4.95235946716279 52.3908531543201",1
"2551","TMX7316010203-000261_pano_0000_000297","5.21614676912093 52.3705140677678",3
"2552","TMX7316010203-000261_pano_0000_000300","5.21626196553451 52.3702500085075",4
"2553","TMX7316010203-000261_pano_0000_000301","5.21634336382245 52.3701756661861",2
"2554","TMX7316010203-000261_pano_0000_000302","5.21645181903232 52.370120478525",3
"2555","TMX7316010203-000261_pano_0000_000305","5.21686948773294 52.3700592184863",3
"2556","TMX7316010203-000261_pano_0000_000316","5.21779882991044 52.3694876051845",2
"2557","TMX7316010203-000261_pano_0000_000317","5.21793556585379 52.3695276142871",2
"2558","TMX7316010203-000289_pano_0001_001149","4.77879723835918 52.3510891465249",2
"2559","TMX7316010203-000289_pano_0001_001150","4.77867850400373 52.3511367531307",4
"2560","TMX7316010203-000289_pano_0001_001152","4.77844104015134 52.351232883226",4
"2561","TMX7316010203-000301_pano_0000_007233","4.9116642024626 52.3725148936848",4
"2562","TMX7316010203-000302_pano_0001_000899","4.79576448822156 52.381688802411",1
"2563","TMX7316010203-000302_pano_0001_000900","4.79561527817883 52.3816886738122",4
"2564","TMX7316010203-000302_pano_0001_000901","4.79546639215129 52.381687556456",1
"2565","TMX7316010203-000302_pano_0001_000902","4.7953181827895 52.3816850627306",1
"2566","TMX7316010203-000302_pano_0001_000905","4.79487299650855 52.3816773003651",1
"2567","TMX7316010203-000302_pano_0001_000906","4.79472533864806 52.3816745932549",4
"2568","TMX7316010203-000275_pano_0000_000852","4.85085429761022 52.3802751696307",1
"2569","TMX7316010203-000333_pano_0000_001042","4.9940774671634 52.2972979668754",2
"2570","TMX7316010203-000297_pano_0000_002576","4.92567259133025 52.392104656758",4
"2571","TMX7316010203-000263_pano_0001_000381","4.88138906982578 52.3524067591132",4
"2572","TMX7316010203-000263_pano_0001_000393","4.87995262679557 52.3518204611044",1
"2573","TMX7316010203-000263_pano_0001_000394","4.87983262461456 52.3517785965146",3
"2574","TMX7316010203-000265_pano_0000_000568","4.85330929843359 52.3629396102165",2
"2575","TMX7316010203-000265_pano_0000_000574","4.85330434384618 52.3634748424547",1
"2576","TMX7316010203-000265_pano_0000_000577","4.85328438417918 52.3637402860363",1
"2577","TMX7316010203-000296_pano_0000_000699","4.91727848981354 52.3848785769607",2
"2578","TMX7316010203-000296_pano_0000_000700","4.91713613176031 52.3849372647825",4
"2579","TMX7316010203-000296_pano_0000_000723","4.91453467023935 52.3860440301746",4
"2580","TMX7316010203-000279_pano_0000_006104","4.86620749206413 52.3925510272031",1
"2581","TMX7316010203-000279_pano_0000_006121","4.86438270337628 52.3935136246105",2
"2582","TMX7316010203-000249_pano_0000_001688","4.92637409938089 52.3460803747606",3
"2583","TMX7316010203-000249_pano_0000_001691","4.92596139254516 52.3460093159332",1
"2584","TMX7316010203-000249_pano_0000_001692","4.92581746099451 52.3459963228164",4
"2585","TMX7316010203-000249_pano_0000_001693","4.92567406912411 52.3459812155154",4
"2586","TMX7316010203-000249_pano_0000_001694","4.92555848127427 52.3459287918118",4
"2587","TMX7316010203-000249_pano_0000_001695","4.92551291937561 52.3458451602732",3
"2588","TMX7316010203-000249_pano_0000_001696","4.92551721019507 52.3457557072885",4
"2589","TMX7316010203-000315_pano_0000_001315","4.88518649753525 52.4211970976369",3
"2590","TMX7316010203-000315_pano_0000_001316","4.88525846774607 52.4212067649881",2
"2591","TMX7316010203-000315_pano_0000_001324","4.88583673828374 52.4212848517936",2
"2592","TMX7316010203-000315_pano_0000_001338","4.88685806275385 52.4214190375129",3
"2593","TMX7316010203-000307_pano_0000_002165","4.91407998972589 52.3961013625637",4
"2594","TMX7316010203-000307_pano_0000_002166","4.91409059005185 52.3960577478627",4
"2595","TMX7316010203-000307_pano_0000_002167","4.91410073714596 52.3960136609162",3
"2596","TMX7316010203-000307_pano_0000_002168","4.91411039954294 52.3959698878969",4
"2597","TMX7316010203-000307_pano_0000_002169","4.91412011340985 52.3959257023056",4
"2598","TMX7316010203-000307_pano_0000_002170","4.91412973483647 52.3958818134875",3
"2599","TMX7316010203-000307_pano_0000_002171","4.91413951489618 52.3958379059831",3
"2600","TMX7316010203-000336_pano_0000_014292","4.95262442926751 52.3223696178389",1
"2601","TMX7316010203-000336_pano_0000_014293","4.95255965871611 52.3223483039652",4
"2602","TMX7316010203-000336_pano_0000_014294","4.95249467226793 52.3223268981265",4
"2603","TMX7316010203-000336_pano_0000_014296","4.95236512621828 52.3222840883959",1
"2604","TMX7316010203-000337_pano_0000_001278","4.96542695007346 52.3202243159889",4
"2605","TMX7316010203-000337_pano_0000_001282","4.96544006607352 52.320056264763",1
"2606","TMX7316010203-000275_pano_0000_002658","4.86903382264409 52.3852964603359",3
"2607","TMX7316010203-000275_pano_0000_002659","4.86917504170724 52.3852957280589",2
"2608","TMX7316010203-000275_pano_0000_002660","4.8693228689686 52.3853018423317",3
"2609","TMX7316010203-000275_pano_0000_002663","4.86975557233319 52.3853494435323",3
"2610","TMX7316010203-000275_pano_0000_001893","4.85561486760583 52.3821895913495",2
"2611","TMX7316010203-000275_pano_0000_001894","4.85561870953415 52.3822677468401",2
"2612","TMX7316010203-000275_pano_0000_001896","4.85579275066145 52.3823829621467",2
"2613","TMX7316010203-000275_pano_0000_001905","4.85709746702281 52.3824029978571",3
"2614","TMX7316010203-000275_pano_0000_001906","4.85723569712849 52.3823778677503",3
"2615","TMX7316010203-000275_pano_0000_001907","4.85736669990442 52.3823410743377",2
"2616","TMX7316010203-000275_pano_0000_001911","4.8578054928549 52.3821170526052",4
"2617","TMX7316010203-000275_pano_0000_001912","4.85790850999687 52.3820556310066",4
"2618","TMX7316010203-000259_pano_0008_000074","4.85708879387827 52.351087990751",2
"2619","TMX7316010203-000282_pano_0000_000232","4.78696032616371 52.3488009296992",1
"2620","TMX7316010203-000275_pano_0000_000719","4.85079519842401 52.3820731692673",2
"2621","TMX7316010203-000275_pano_0000_000720","4.85065566483114 52.3820481863588",4
"2622","TMX7316010203-000275_pano_0000_000721","4.85053145794261 52.3820009550361",3
"2623","TMX7316010203-000275_pano_0000_000722","4.85040441664385 52.3819569165589",3
"2624","TMX7316010203-000275_pano_0000_000728","4.84996553188709 52.3816376816754",4
"2625","TMX7316010203-000224_pano_0000_001618","4.91872891090206 52.3767345183601",1
"2626","TMX7316010203-000224_pano_0000_001619","4.91858363622889 52.3767530787834",4
"2627","TMX7316010203-000224_pano_0000_001620","4.91843970495969 52.3767729315482",3
"2628","TMX7316010203-000224_pano_0000_001621","4.91829589591316 52.3767930310922",4
"2629","TMX7316010203-000224_pano_0000_001633","4.91655169712715 52.3770176230472",1
"2630","TMX7316010203-000224_pano_0000_001634","4.91640643234956 52.3770367165576",2
"2631","TMX7316010203-000224_pano_0000_001635","4.91626159803833 52.3770566457216",1
"2632","TMX7316010203-000224_pano_0000_001636","4.91611615026708 52.377075078055",4
"2633","TMX7316010203-000275_pano_0000_003496","4.86410349242043 52.375387495858",4
"2634","TMX7316010203-000275_pano_0000_003504","4.86296464220952 52.3752212422196",1
"2635","TMX7316010203-000275_pano_0000_003505","4.86282161214076 52.3751972656093",4
"2636","TMX7316010203-000275_pano_0000_003506","4.86270696187829 52.375141382824",4
"2637","TMX7316010203-000275_pano_0000_003507","4.86268264434277 52.375054892647",4
"2638","TMX7316010203-000275_pano_0000_003508","4.8627133545185 52.3749661880531",4
"2639","TMX7316010203-000276_pano_0000_000002","4.85838691832891 52.3647047771751",3
"2640","TMX7316010203-000276_pano_0000_000003","4.85853237408898 52.3647098066074",2
"2641","TMX7316010203-000332_pano_0001_006416","4.91101826652007 52.3385376494054",4
"2642","TMX7316010203-000305_pano_0000_006022","4.83893665571888 52.3787199640776",2
"2643","TMX7316010203-000305_pano_0000_006024","4.83909015878085 52.3785844543141",3
"2644","TMX7316010203-000305_pano_0000_006025","4.83923556645063 52.3785642337059",2
"2645","TMX7316010203-000305_pano_0000_006037","4.84095655453945 52.3783005203939",3
"2646","TMX7316010203-000239_pano_0002_001513","4.91296815920177 52.3554001622413",1
"2647","TMX7316010203-000257_pano_0000_003739","4.8756777473353 52.3278533812906",2
"2648","TMX7316010203-000335_pano_0000_007462","4.96840567441306 52.2984933514707",2
"2649","TMX7316010203-000335_pano_0000_007463","4.96836168064911 52.2985275840275",1
"2650","TMX7316010203-000335_pano_0000_007464","4.96831442405454 52.2985596795421",4
"2651","TMX7316010203-000335_pano_0000_007467","4.96811373096468 52.2985795289869",4
"2652","TMX7316010203-000335_pano_0000_007468","4.96804667212186 52.2985611431048",4
"2653","TMX7316010203-000335_pano_0000_007469","4.96798661166945 52.2985345447243",3
"2654","TMX7316010203-000215_pano_0001_002307","4.81166134198552 52.2775428741297",1
"2655","TMX7316010203-000215_pano_0001_002317","4.81080230488483 52.2773493073813",3
"2656","TMX7316010203-000286_pano_0000_001424","4.80645193985654 52.3453511361671",1
"2657","TMX7316010203-000286_pano_0000_001451","4.80777899225664 52.3463918339637",2
"2658","TMX7316010203-000305_pano_0000_000924","4.80312936152134 52.3825888324145",4
"2659","TMX7316010203-000305_pano_0000_000925","4.80312843283344 52.3825093559431",4
"2660","TMX7316010203-000305_pano_0000_000926","4.80313961959575 52.3824630421787",3
"2661","TMX7316010203-000305_pano_0000_000928","4.80337560800093 52.3823944652972",2
"2662","TMX7316010203-000305_pano_0000_000929","4.80352403240639 52.3823976517381",3
"2663","TMX7316010203-000263_pano_0001_000163","4.87553669325265 52.3553456412558",3
"2664","TMX7316010203-000242_pano_0000_003160","4.94104141940404 52.3583667373352",1
"2665","TMX7316010203-000242_pano_0000_003161","4.94101100196725 52.3584544365168",2
"2666","TMX7316010203-000255_pano_0000_002362","4.89117815892396 52.3378886604859",2
"2667","TMX7316010203-000255_pano_0000_002384","4.88990785881183 52.3390140383972",2
"2668","TMX7316010203-000255_pano_0000_002385","4.8899561352203 52.3390923959234",1
"2669","TMX7316010203-000255_pano_0000_002386","4.88993765109864 52.3391870843355",2
"2670","TMX7316010203-000317_pano_0000_006302","4.90179243427209 52.4211835442484",4
"2671","TMX7316010203-000317_pano_0000_006303","4.9017766080242 52.4211397337323",3
"2672","TMX7316010203-000267_pano_0000_000555","4.84889446595048 52.3728980580741",1
"2673","TMX7316010203-000267_pano_0000_000559","4.84871019952098 52.3732410758935",1
"2674","TMX7316010203-000277_pano_0001_001032","4.87518212816621 52.3928059481113",3
"2675","TMX7316010203-000277_pano_0001_001033","4.87533156261341 52.3928068331927",3
"2676","TMX7316010203-000277_pano_0001_001034","4.87548167818096 52.392809177485",2
"2677","TMX7316010203-000277_pano_0001_001109","4.88276561216728 52.3910613786671",1
"2678","TMX7316010203-000277_pano_0001_001110","4.88261922841926 52.3910783337066",4
"2679","TMX7316010203-000266_pano_0000_002012","4.849119983548 52.3727327676001",2
"2680","TMX7316010203-000311_pano_0000_007252","4.87984271648439 52.4201250453927",2
"2681","TMX7316010203-000311_pano_0000_007253","4.87979784241602 52.4201591571747",1
"2682","TMX7316010203-000311_pano_0000_007254","4.87975251026578 52.4201931934392",4
"2683","TMX7316010203-000311_pano_0000_007255","4.8797081504061 52.4202275934079",4
"2684","TMX7316010203-000336_pano_0000_009405","4.98065377870613 52.3232202787796",2
"2685","TMX7316010203-000336_pano_0000_009406","4.98059101678656 52.3232416481172",1
"2686","TMX7316010203-000336_pano_0000_009407","4.98055036930873 52.3232789823161",1
"2687","TMX7316010203-000299_pano_0002_000833","4.94321852133918 52.3955744359473",1
"2688","TMX7316010203-000258_pano_0002_001168","4.88888593124732 52.349681544904",4
"2689","TMX7316010203-000258_pano_0002_001169","4.8887385996502 52.3496783061727",4
"2690","TMX7316010203-000234_pano_0001_000703","4.91797220982835 52.3619398403301",4
"2691","TMX7316010203-000234_pano_0001_000705","4.91768031570771 52.3619134977871",4
"2692","TMX7316010203-000234_pano_0001_000706","4.91753319146411 52.3619049377145",4
"2693","TMX7316010203-000234_pano_0001_000722","4.91523388106479 52.3616616795251",1
"2694","TMX7316010203-000336_pano_0000_013434","4.9680938936314 52.3121878493151",4
"2695","TMX7316010203-000251_pano_0000_000000","4.91947312353348 52.3437105182219",4
"2696","TMX7316010203-000293_pano_0000_003348","4.8387631916588 52.3728739582669",1
"2697","TMX7316010203-000253_pano_0000_004163","4.85931256080577 52.326653444469",3
"2698","TMX7316010203-000285_pano_0000_001391","4.816189845989 52.345639972736",1
"2699","TMX7316010203-000337_pano_0000_010789","4.95003142290419 52.3146157651909",1
"2700","TMX7316010203-000337_pano_0000_010790","4.94996801867 52.314592957525",1
"2701","TMX7316010203-000337_pano_0000_010791","4.94990449951591 52.3145700425976",4
"2702","TMX7316010203-000337_pano_0000_010792","4.94984079920572 52.3145470461571",3
"2703","TMX7316010203-000337_pano_0000_010796","4.94958651245991 52.3144573409831",1
"2704","TMX7316010203-000337_pano_0000_010797","4.94952245733765 52.314435141994",4
"2705","TMX7316010203-000337_pano_0000_010798","4.94945815972534 52.3144130402328",4
"2706","TMX7316010203-000337_pano_0000_010801","4.94926547861251 52.3143472469",1
"2707","TMX7316010203-000337_pano_0000_010802","4.94920130241619 52.314325495803",4
"2708","TMX7316010203-000337_pano_0000_010803","4.94913717359907 52.3143034218135",4
"2709","TMX7316010203-000337_pano_0000_010810","4.94868850566261 52.3141497282143",1
"2710","TMX7316010203-000337_pano_0000_010811","4.94862845456667 52.3141237434033",4
"2711","TMX7316010203-000337_pano_0000_010812","4.94857503937911 52.3140928384656",3
"2712","TMX7316010203-000301_pano_0000_006700","4.90784143361087 52.3901670080202",3
"2713","TMX7316010203-000279_pano_0000_004567","4.85422373509945 52.3892982315161",3
"2714","TMX7316010203-000332_pano_0001_009993","4.94397644608054 52.3208458830234",2
"2715","TMX7316010203-000332_pano_0001_010011","4.94337974777064 52.3215553533561",1
"2716","TMX7316010203-000224_pano_0000_002084","4.89148016346574 52.3894499286749",1
"2717","TMX7316010203-000298_pano_0000_002455","4.9337810506753 52.3953933582464",3
"2718","TMX7316010203-000298_pano_0000_002456","4.93384791686894 52.3954732886805",1
"2719","TMX7316010203-000299_pano_0002_001891","4.95586270235756 52.39406621799",3
"2720","TMX7316010203-000299_pano_0002_001894","4.95603913256845 52.3938287460507",3
"2721","TMX7316010203-000299_pano_0002_001899","4.9563345919523 52.3934326864747",3
"2722","TMX7316010203-000299_pano_0002_001901","4.95645337027008 52.3932748259771",4
"2723","TMX7316010203-000299_pano_0002_001902","4.95651186373398 52.3931946307932",3
"2724","TMX7316010203-000243_pano_0001_000083","4.93956840162472 52.3633210679973",3
"2725","TMX7316010203-000243_pano_0001_000084","4.93957482028991 52.3632299211752",3
"2726","TMX7316010203-000243_pano_0001_000102","4.93989500559374 52.3616262676138",3
"2727","TMX7316010203-000320_pano_0000_006518","4.90710032948525 52.4545901929193",2
"2728","TMX7316010203-000293_pano_0000_005489","4.8464620334342 52.3817764066425",3
"2729","TMX7316010203-000293_pano_0000_005490","4.84660538785495 52.3817788202766",2
"2730","TMX7316010203-000293_pano_0000_005492","4.84678145515114 52.3818747674361",2
"2731","TMX7316010203-000293_pano_0000_005498","4.84673405174688 52.3824025629855",2
"2732","TMX7316010203-000234_pano_0001_000460","4.92516571570987 52.3576336316806",2
"2733","TMX7316010203-000234_pano_0001_000477","4.92738072053951 52.3582989581828",3
"2734","TMX7316010203-000234_pano_0001_000478","4.9274998982197 52.358349139221",2
"2735","TMX7316010203-000332_pano_0001_005359","4.91927685412943 52.3252655094525",2
"2736","TMX7316010203-000274_pano_0002_000452","4.84768672682731 52.3772564207457",2
"2737","TMX7316010203-000274_pano_0002_000453","4.84769931272846 52.3773480178252",2
"2738","TMX7316010203-000274_pano_0002_002319","4.85897224135413 52.3712056836447",2
"2739","TMX7316010203-000274_pano_0002_002322","4.85909959550892 52.3714129707418",3
"2740","TMX7316010203-000274_pano_0002_002323","4.85924329480527 52.3714272487451",2
"2741","TMX7316010203-000274_pano_0002_002327","4.85981872915761 52.3714646283514",3
"2742","TMX7316010203-000274_pano_0002_002328","4.85995765186284 52.3714419199569",2
"2743","TMX7316010203-000336_pano_0000_009880","4.97101947994056 52.3215582503485",2
"2744","TMX7316010203-000259_pano_0003_000168","4.88001768168774 52.3562578229448",2
"2745","TMX7316010203-000259_pano_0003_000169","4.87997082251218 52.35634204882",1
"2746","TMX7316010203-000263_pano_0001_002526","4.86348843417965 52.3494181987983",4
"2747","TMX7316010203-000263_pano_0001_002528","4.86326227163803 52.3492971860593",3
"2748","TMX7316010203-000263_pano_0001_002529","4.86315914208383 52.3492315279523",3
"2749","TMX7316010203-000263_pano_0001_002530","4.86306243950493 52.3491625626477",3
"2750","TMX7316010203-000263_pano_0001_002531","4.86296815511882 52.3490924003243",3
"2751","TMX7316010203-000263_pano_0001_002532","4.86288101421359 52.3490184727102",4
"2752","TMX7316010203-000263_pano_0001_002533","4.86280503901083 52.3489407812683",4
"2753","TMX7316010203-000263_pano_0001_002543","4.86198924098714 52.3481729343907",4
"2754","TMX7316010203-000263_pano_0001_002544","4.86190764968809 52.3480949888774",3
"2755","TMX7316010203-000306_pano_0000_003479","4.91470527146509 52.394352546738",2
"2756","TMX7316010203-000306_pano_0000_003480","4.91478111067171 52.3943587879634",2
"2757","TMX7316010203-000227_pano_0001_000334","4.91229645362133 52.3711736687073",3
"2758","TMX7316010203-000227_pano_0001_000335","4.91243048698608 52.3711387773498",3
"2759","TMX7316010203-000227_pano_0001_000340","4.91307942569474 52.3709384139378",4
"2760","TMX7316010203-000227_pano_0001_000341","4.91320721852284 52.3708964149931",2
"2761","TMX7316010203-000322_pano_0000_003313","4.7939296412774 52.3995469002445",3
"2762","TMX7316010203-000322_pano_0000_003314","4.79400144397434 52.3995416730482",3
"2763","TMX7316010203-000322_pano_0000_003315","4.79407307590651 52.3995359434976",2
"2764","TMX7316010203-000322_pano_0000_003316","4.79414483050558 52.3995298799902",2
"2765","TMX7316010203-000322_pano_0000_003317","4.79421631688726 52.3995231656426",3
"2766","TMX7316010203-000322_pano_0000_003318","4.79428600281596 52.3995157223235",3
"2767","TMX7316010203-000322_pano_0000_003319","4.79435093091237 52.399496250946",2
"2768","TMX7316010203-000234_pano_0001_000498","4.92948514895324 52.3596520937765",1
"2769","TMX7316010203-000257_pano_0000_001369","4.85749815979883 52.3311460582024",1
"2770","TMX7316010203-000257_pano_0000_001370","4.85749665603498 52.3312344355099",2
"2771","TMX7316010203-000234_pano_0002_000116","4.89683478410392 52.3605006436497",4
"2772","TMX7316010203-000337_pano_0000_006656","4.97735309609489 52.3181103771487",1
"2773","TMX7316010203-000275_pano_0000_001949","4.86170460055828 52.3798778934443",1
"2774","TMX7316010203-000275_pano_0000_001950","4.86162255879552 52.3799509953807",2
"2775","TMX7316010203-000275_pano_0000_001951","4.86152239002425 52.3800151056518",4
"2776","TMX7316010203-000262_pano_0000_000134","4.88672708058571 52.3600878539101",1
"2777","TMX7316010203-000262_pano_0000_000135","4.88662846222637 52.3600231420208",4
"2778","TMX7316010203-000262_pano_0000_000149","4.88634456382042 52.3587907444518",4
"2779","TMX7316010203-000262_pano_0000_000150","4.88633429909846 52.3587022090021",3
"2780","TMX7316010203-000245_pano_0000_000289","4.96215682121341 52.3737232166778",3
"2781","TMX7316010203-000245_pano_0000_000290","4.96228878336512 52.3736833064052",3
"2782","TMX7316010203-000245_pano_0000_000306","4.96232756194861 52.3722811379618",1
"2783","TMX7316010203-000245_pano_0000_000308","4.96231553925717 52.3721001799323",2
"2784","TMX7316010203-000299_pano_0002_004296","4.90404731414229 52.3675536661368",3
"2785","TMX7316010203-000299_pano_0002_004310","4.90479517842958 52.3663751761321",4
"2786","TMX7316010203-000232_pano_0000_003253","4.93813618358244 52.3543795606338",4
"2787","TMX7316010203-000301_pano_0000_006882","4.90935903702651 52.388274924875",1
"2788","TMX7316010203-000264_pano_0001_001298","4.84446635342533 52.3505594057248",3
"2789","TMX7316010203-000317_pano_0000_004463","4.89396728614969 52.4152099804414",3
"2790","TMX7316010203-000317_pano_0000_004464","4.89404315416794 52.4152175245853",3
"2791","TMX7316010203-000317_pano_0000_004465","4.8941173188417 52.4152293739986",2
"2792","TMX7316010203-000317_pano_0000_004466","4.89419058189144 52.4152433452403",2
"2793","TMX7316010203-000301_pano_0000_004361","4.9407406501407 52.4087907409515",2
"2794","TMX7316010203-000215_pano_0001_003991","4.85716935858072 52.2841718600084",4
"2795","TMX7316010203-000275_pano_0000_000987","4.84825636896915 52.3785494596992",1
"2796","TMX7316010203-000275_pano_0000_000995","4.84737175972844 52.3786843834436",1
"2797","TMX7316010203-000275_pano_0000_000998","4.84723694828295 52.3789386016539",2
"2798","TMX7316010203-000275_pano_0000_000999","4.84719595259394 52.379020760506",1
"2799","TMX7316010203-000335_pano_0000_005953","4.97420723143646 52.2954003131091",4
"2800","TMX7316010203-000335_pano_0000_005954","4.97424191123313 52.2953582555977",4
"2801","TMX7316010203-000335_pano_0000_005955","4.97429239291019 52.2953237118424",3
"2802","TMX7316010203-000335_pano_0000_005956","4.97435817349502 52.2953024767404",2
"2803","TMX7316010203-000227_pano_0000_001053","4.90383512583974 52.3771176919441",4
"2804","TMX7316010203-000227_pano_0000_001054","4.90378039742872 52.3770344061872",3
"2805","TMX7316010203-000227_pano_0000_001064","4.90305014089159 52.3762638666359",4
"2806","TMX7316010203-000227_pano_0000_001065","4.90291965410014 52.3762870157017",4
"2807","TMX7316010203-000227_pano_0000_001069","4.90255692986341 52.3765800640721",3
"2808","TMX7316010203-000227_pano_0000_001071","4.90238215412883 52.3767285477023",4
"2809","TMX7316010203-000253_pano_0000_003701","4.86561529382847 52.3254935627071",4
"2810","TMX7316010203-000259_pano_0002_000333","4.88074900243625 52.3466558431127",4
"2811","TMX7316010203-000259_pano_0002_000335","4.88096451958681 52.3467676775725",1
"2812","TMX7316010203-000293_pano_0000_004971","4.81277980438988 52.3764938605344",1
"2813","TMX7316010203-000335_pano_0000_004075","4.97327117692637 52.2976572205011",2
"2814","TMX7316010203-000335_pano_0000_004076","4.97319251191078 52.2976491247396",1
"2815","TMX7316010203-000335_pano_0000_004077","4.97311511482422 52.2976417872829",4
"2816","TMX7316010203-000335_pano_0000_004078","4.9730396304553 52.2976342085103",4
"2817","TMX7316010203-000335_pano_0000_004079","4.97296476227617 52.2976267433722",4
"2818","TMX7316010203-000293_pano_0000_003323","4.83786508374983 52.3706843006118",2
"2819","TMX7316010203-000293_pano_0000_003324","4.83790272427063 52.3707701914017",1
"2820","TMX7316010203-000293_pano_0000_003347","4.83872589910694 52.3727855625829",1
"2821","TMX7316010203-000254_pano_0001_000547","4.91026174605062 52.3576561576369",1
"2822","TMX7316010203-000254_pano_0001_000560","4.90959997338368 52.3587493305296",1
"2823","TMX7316010203-000266_pano_0000_000147","4.85484025724615 52.369108035571",4
"2824","TMX7316010203-000285_pano_0000_000548","4.81088070139148 52.3506983106869",2
"2825","TMX7316010203-000337_pano_0000_010673","4.94763802100376 52.3161579103473",2
"2826","TMX7316010203-000332_pano_0001_002026","4.91951362769527 52.3413107152024",2
"2827","TMX7316010203-000332_pano_0001_002027","4.91948874278382 52.3413524404987",1
"2828","TMX7316010203-000241_pano_0000_002105","5.01426769641317 52.3486412170879",1
"2829","TMX7316010203-000241_pano_0000_002109","5.01396677832399 52.3489586256923",4
"2830","TMX7316010203-000296_pano_0000_000629","4.91353027787507 52.3841852211262",3
"2831","TMX7316010203-000296_pano_0000_000630","4.91343092272557 52.3841148129574",3
"2832","TMX7316010203-000296_pano_0000_000633","4.91315617461853 52.3838968972519",4
"2833","TMX7316010203-000231_pano_0002_000279","4.91925059054266 52.3556271805674",1
"2834","TMX7316010203-000231_pano_0002_000281","4.9191282041631 52.35579028618",2
"2835","TMX7316010203-000231_pano_0002_000282","4.91906673671618 52.3558716686952",1
"2836","TMX7316010203-000231_pano_0002_000283","4.91900492717129 52.3559530870367",2
"2837","TMX7316010203-000231_pano_0002_000284","4.91894151497642 52.3560338579251",4
"2838","TMX7316010203-000231_pano_0002_000287","4.9187556744668 52.3562775303026",2
"2839","TMX7316010203-000231_pano_0002_000308","4.91753148062343 52.3579834201967",1
"2840","TMX7316010203-000305_pano_0000_004559","4.82426619640704 52.380725795933",3
"2841","TMX7316010203-000310_pano_0000_000422","4.94120827071836 52.3983379096489",4
"2842","TMX7316010203-000332_pano_0001_001842","4.91763306094857 52.3404204384735",1
"2843","TMX7316010203-000259_pano_0006_000149","4.87568322754738 52.3573576493205",2
"2844","TMX7316010203-000259_pano_0007_000040","4.86474709593659 52.3518362251763",4
"2845","TMX7316010203-000259_pano_0007_000042","4.86447915018557 52.351765012058",1
"2846","TMX7316010203-000259_pano_0007_000119","4.85953246537682 52.3511249883326",3
"2847","TMX7316010203-000255_pano_0000_003080","4.87735202722773 52.3440937993306",1
"2848","TMX7316010203-000239_pano_0002_001787","4.91899634553905 52.355852858209",4
"2849","TMX7316010203-000239_pano_0002_001788","4.91905456859881 52.3557664675528",3
"2850","TMX7316010203-000239_pano_0002_001790","4.91919003058779 52.3555947366135",3
"2851","TMX7316010203-000239_pano_0002_001818","4.91947536738965 52.3552794711557",4
"2852","TMX7316010203-000239_pano_0002_001819","4.91951508748798 52.355194502217",3
"2853","TMX7316010203-000239_pano_0002_001828","4.92009957430178 52.3544598542646",4
"2854","TMX7316010203-000239_pano_0002_001829","4.92012974833567 52.3543697528197",3
"2855","TMX7316010203-000220_pano_0001_000006","4.92676918891453 52.3658052616563",2
