ogc_fid;gml_id;id;display;roll;pitch;heading;timeposition;year;url;uri;wkb_geometry
85445;panorama_recent_2017.769717;769717;TMX7316010203-000283_pano_0000_003115;-0.664063261141835;-3.62047013121524;257.170095363426;2017-05-02T14:47:04Z;2017;https://data.amsterdam.nl/panorama/2017/05/02/TMX7316010203-000283/pano_0000_003115/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000283_pano_0000_003115/;010100002040710000FC3905F9F608FC40B4E3863F479D1D41
85200;panorama_recent_2017.769466;769466;TMX7316010203-000283_pano_0000_002777;-1.08218598443357;-3.10798669074921;75.3185291378481;2017-05-02T14:36:39Z;2017;https://data.amsterdam.nl/panorama/2017/05/02/TMX7316010203-000283/pano_0000_002777/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000283_pano_0000_002777/;0101000020407100000344C14C8303FC4001F6D109229D1D41
85530;panorama_recent_2017.769803;769803;TMX7316010203-000283_pano_0000_003207;0.241256007285288;-0.69764570637345;289.862470784953;2017-05-02T15:01:08Z;2017;https://data.amsterdam.nl/panorama/2017/05/02/TMX7316010203-000283/pano_0000_003207/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000283_pano_0000_003207/;010100002040710000A9A278152003FC4098F8A3B8C19C1D41
85245;panorama_recent_2017.769511;769511;TMX7316010203-000283_pano_0000_002838;-2.4314165134895;-0.183762353008834;61.0622663495784;2017-05-02T14:38:38Z;2017;https://data.amsterdam.nl/panorama/2017/05/02/TMX7316010203-000283/pano_0000_002838/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000283_pano_0000_002838/;010100002040710000BCCADA6672F7FB40F7764B52269C1D41
87804;panorama_recent_2017.772155;772155;TMX7316010203-000284_pano_0000_002533;1.68560956006022;0.00415584602946434;246.00868764939;2017-05-03T13:46:58Z;2017;https://data.amsterdam.nl/panorama/2017/05/03/TMX7316010203-000284/pano_0000_002533/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000284_pano_0000_002533/;010100002040710000EA58A5743317FC402CD5050CDAA61D41
87820;panorama_recent_2017.772171;772171;TMX7316010203-000284_pano_0000_002558;0.317031886595769;1.03373637807676;162.588547668484;2017-05-03T13:47:59Z;2017;https://data.amsterdam.nl/panorama/2017/05/03/TMX7316010203-000284/pano_0000_002558/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000284_pano_0000_002558/;010100002040710000A661F8C87816FC40253B36F2CFA71D41
85886;panorama_recent_2017.770167;770167;TMX7316010203-000283_pano_0000_003741;1.74702390000416;-0.530855898491798;134.304799329264;2017-05-02T15:26:34Z;2017;https://data.amsterdam.nl/panorama/2017/05/02/TMX7316010203-000283/pano_0000_003741/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000283_pano_0000_003741/;0101000020407100009B2155545116FC40427C60473EA51D41
87750;panorama_recent_2017.772100;772100;TMX7316010203-000284_pano_0000_002473;-0.18516657780871;-3.73135890728496;151.25996499763;2017-05-03T13:43:30Z;2017;https://data.amsterdam.nl/panorama/2017/05/03/TMX7316010203-000284/pano_0000_002473/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000284_pano_0000_002473/;0101000020407100007FDE54E46419FC405FECBD9873A51D41
85861;panorama_recent_2017.770140;770140;TMX7316010203-000283_pano_0000_003699;0.0137414312674293;-2.47166554141895;342.307081760685;2017-05-02T15:25:12Z;2017;https://data.amsterdam.nl/panorama/2017/05/02/TMX7316010203-000283/pano_0000_003699/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000283_pano_0000_003699/;010100002040710000978FA4A4351DFC402C9FE5C917A51D41
105560;panorama_recent_2017.790516;790516;TMX7316010203-000289_pano_0001_000012;1.65289420917355;2.28354100074811;215.147706962879;2017-05-09T11:52:56Z;2017;https://data.amsterdam.nl/panorama/2017/05/09/TMX7316010203-000289/pano_0001_000012/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000289_pano_0001_000012/;01010000204071000087A581DF5194FB4020F12B76D3A01D41
105535;panorama_recent_2017.790490;790490;TMX7316010203-000289_pano_0000_006106;0.394562287884632;-3.98971880355894;302.341126986114;2017-05-09T11:34:38Z;2017;https://data.amsterdam.nl/panorama/2017/05/09/TMX7316010203-000289/pano_0000_006106/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000289_pano_0000_006106/;010100002040710000ED612F142E94FB40FE98D66603A11D41
105691;panorama_recent_2017.790649;790649;TMX7316010203-000289_pano_0001_000152;-1.03793166686231;-0.44792756457916;123.05914793836;2017-05-09T11:56:09Z;2017;https://data.amsterdam.nl/panorama/2017/05/09/TMX7316010203-000289/pano_0001_000152/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000289_pano_0001_000152/;010100002040710000BF620DD7DE8DFB40D4601A76B9A21D41
93357;panorama_recent_2017.777903;777903;TMX7316010203-000286_pano_0000_001699;-2.4326991844047;-3.44610501281202;156.930699586961;2017-05-04T14:22:07Z;2017;https://data.amsterdam.nl/panorama/2017/05/04/TMX7316010203-000286/pano_0000_001699/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000286_pano_0000_001699/;0101000020407100007B2FBEA84E30FC40446FF18093951D41
93524;panorama_recent_2017.778073;778073;TMX7316010203-000286_pano_0000_001954;-0.025493807076917;1.01876737093968;70.427187171922;2017-05-04T14:32:10Z;2017;https://data.amsterdam.nl/panorama/2017/05/04/TMX7316010203-000286/pano_0000_001954/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000286_pano_0000_001954/;010100002040710000BD8A8C4E682DFC40446CB040F8901D41
93150;panorama_recent_2017.777695;777695;TMX7316010203-000286_pano_0000_001451;-1.62227116225264;-1.10846146032361;223.827233102497;2017-05-04T14:13:23Z;2017;https://data.amsterdam.nl/panorama/2017/05/04/TMX7316010203-000286/pano_0000_001451/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000286_pano_0000_001451/;010100002040710000E65B1F16DD33FC4068E90A2645911D41
93039;panorama_recent_2017.777579;777579;TMX7316010203-000286_pano_0000_001246;-0.839638619960474;-1.19276962691478;57.6061407907229;2017-05-04T14:08:16Z;2017;https://data.amsterdam.nl/panorama/2017/05/04/TMX7316010203-000286/pano_0000_001246/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000286_pano_0000_001246/;010100002040710000EA7B0DC1D235FC40ECBDF872A4911D41
93316;panorama_recent_2017.777862;777862;TMX7316010203-000286_pano_0000_001649;0.40690862581003;-0.192686213534336;343.052665584244;2017-05-04T14:19:44Z;2017;https://data.amsterdam.nl/panorama/2017/05/04/TMX7316010203-000286/pano_0000_001649/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000286_pano_0000_001649/;010100002040710000B648DA4D9133FC40ABD0402CA4911D41
93245;panorama_recent_2017.777790;777790;TMX7316010203-000286_pano_0000_001556;-0.207599577875761;0.582090560174549;339.54042097379;2017-05-04T14:16:32Z;2017;https://data.amsterdam.nl/panorama/2017/05/04/TMX7316010203-000286/pano_0000_001556/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000286_pano_0000_001556/;0101000020407100009ED2C17AAF38FC4057CC089FBF911D41
93030;panorama_recent_2017.777570;777570;TMX7316010203-000286_pano_0000_001236;-0.308919682971779;-0.179922415182379;69.2899359311044;2017-05-04T14:07:56Z;2017;https://data.amsterdam.nl/panorama/2017/05/04/TMX7316010203-000286/pano_0000_001236/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000286_pano_0000_001236/;010100002040710000C328081EA53BFC40450E114720921D41
93162;panorama_recent_2017.777707;777707;TMX7316010203-000286_pano_0000_001469;-0.882907906405523;-0.988355386724235;198.398681781198;2017-05-04T14:14:01Z;2017;https://data.amsterdam.nl/panorama/2017/05/04/TMX7316010203-000286/pano_0000_001469/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000286_pano_0000_001469/;0101000020407100001EE1B460813EFC40AD6A490729921D41
93373;panorama_recent_2017.777919;777919;TMX7316010203-000286_pano_0000_001715;-0.705945217095411;-2.84821176391727;341.537479612261;2017-05-04T14:22:31Z;2017;https://data.amsterdam.nl/panorama/2017/05/04/TMX7316010203-000286/pano_0000_001715/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000286_pano_0000_001715/;01010000204071000066F4A3611631FC4002F04F0998931D41
93333;panorama_recent_2017.777879;777879;TMX7316010203-000286_pano_0000_001666;-1.46959050537328;-0.495984422319454;160.692953292872;2017-05-04T14:20:14Z;2017;https://data.amsterdam.nl/panorama/2017/05/04/TMX7316010203-000286/pano_0000_001666/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000286_pano_0000_001666/;01010000204071000027A5A09BFA32FC40FE0B04917A931D41
