X,Y,ogc_fid,gml_id,id,display,roll,pitch,heading,timeposition,year,url,uri
4.89029923127036,52.4044740244631,494488,panorama_recent_2017.1250216,1250216,TMX7316010203-000520_pano_0000_000178,-0.580018756564846,-0.665868760387414,216.91147061773,2017-12-19T14:42:09Z,2017,https://data.amsterdam.nl/panorama/2017/12/19/TMX7316010203-000520/pano_0000_000178/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000520_pano_0000_000178/
4.90897889717736,52.3892959841466,127657,panorama_recent_2017.819122,819122,TMX7316010203-000301_pano_0000_006772,-0.283789051647341,-0.859246252892624,24.3908954960286,2017-05-18T14:51:12Z,2017,https://data.amsterdam.nl/panorama/2017/05/18/TMX7316010203-000301/pano_0000_006772/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000301_pano_0000_006772/
4.9089338783195,52.3892151566738,127658,panorama_recent_2017.819123,819123,TMX7316010203-000301_pano_0000_006773,1.61527720467569,1.14825856068672,16.5820853882055,2017-05-18T14:51:15Z,2017,https://data.amsterdam.nl/panorama/2017/05/18/TMX7316010203-000301/pano_0000_006773/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000301_pano_0000_006773/
4.80924244068272,52.3435738224728,91483,panorama_recent_2017.775978,775978,TMX7316010203-000285_pano_0000_002225,-0.990397604794437,-3.05526892947626,178.182383320721,2017-05-04T11:31:27Z,2017,https://data.amsterdam.nl/panorama/2017/05/04/TMX7316010203-000285/pano_0000_002225/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000285_pano_0000_002225/
4.80924393989024,52.3434814887492,91482,panorama_recent_2017.775977,775977,TMX7316010203-000285_pano_0000_002224,-1.65944824630429,0.334734743350943,176.836231315316,2017-05-04T11:31:24Z,2017,https://data.amsterdam.nl/panorama/2017/05/04/TMX7316010203-000285/pano_0000_002224/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000285_pano_0000_002224/
4.80886123274682,52.3430474168635,91500,panorama_recent_2017.775997,775997,TMX7316010203-000285_pano_0000_002265,-3.69989384935511,-0.0380518618835715,358.28880781577,2017-05-04T11:34:47Z,2017,https://data.amsterdam.nl/panorama/2017/05/04/TMX7316010203-000285/pano_0000_002265/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000285_pano_0000_002265/
4.80886041194501,52.343135319895,91499,panorama_recent_2017.775996,775996,TMX7316010203-000285_pano_0000_002264,-2.86649139814074,0.989999635727396,357.553293232508,2017-05-04T11:34:46Z,2017,https://data.amsterdam.nl/panorama/2017/05/04/TMX7316010203-000285/pano_0000_002264/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000285_pano_0000_002264/
4.80307084783576,52.3834090284191,131778,panorama_recent_2017.823509,823509,TMX7316010203-000305_pano_0000_000915,-0.670961327245955,-0.0883917116627244,354.826482619186,2017-05-22T09:45:38Z,2017,https://data.amsterdam.nl/panorama/2017/05/22/TMX7316010203-000305/pano_0000_000915/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000305_pano_0000_000915/
4.80308430763393,52.3833144299248,131779,panorama_recent_2017.823510,823510,TMX7316010203-000305_pano_0000_000916,-0.65927440547435,-0.162838447227683,352.275695380108,2017-05-22T09:45:39Z,2017,https://data.amsterdam.nl/panorama/2017/05/22/TMX7316010203-000305/pano_0000_000916/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000305_pano_0000_000916/
4.80309903963402,52.3832209376589,131780,panorama_recent_2017.823511,823511,TMX7316010203-000305_pano_0000_000917,0.18273707516998,-0.506917864735041,353.620787835541,2017-05-22T09:45:40Z,2017,https://data.amsterdam.nl/panorama/2017/05/22/TMX7316010203-000305/pano_0000_000917/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000305_pano_0000_000917/
4.80299471783648,52.3833433758535,104439,panorama_recent_2017.789280,789280,TMX7316010203-000289_pano_0000_004584,1.0460671559628,-0.676361248208398,356.439901062254,2017-05-09T11:01:26Z,2017,https://data.amsterdam.nl/panorama/2017/05/09/TMX7316010203-000289/pano_0000_004584/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000289_pano_0000_004584/
4.80299914414756,52.3832559779052,104440,panorama_recent_2017.789281,789281,TMX7316010203-000289_pano_0000_004585,0.736063309889493,0.0341953167531708,356.222541839763,2017-05-09T11:01:27Z,2017,https://data.amsterdam.nl/panorama/2017/05/09/TMX7316010203-000289/pano_0000_004585/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000289_pano_0000_004585/
4.80318801197769,52.3833124859262,131761,panorama_recent_2017.823492,823492,TMX7316010203-000305_pano_0000_000898,-0.711210934630998,-0.691696836469769,175.697832108296,2017-05-22T09:44:58Z,2017,https://data.amsterdam.nl/panorama/2017/05/22/TMX7316010203-000305/pano_0000_000898/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000305_pano_0000_000898/
4.79827755183037,52.3804186620808,129168,panorama_recent_2017.820698,820698,TMX7316010203-000302_pano_0001_000620,1.63374993989127,-0.207081923865895,87.2069117982718,2017-05-19T10:42:29Z,2017,https://data.amsterdam.nl/panorama/2017/05/19/TMX7316010203-000302/pano_0001_000620/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000302_pano_0001_000620/
4.79831745631145,52.3804495029259,129137,panorama_recent_2017.820667,820667,TMX7316010203-000302_pano_0001_000589,1.9197903636075,0.0568473470117186,266.544225117411,2017-05-19T10:41:15Z,2017,https://data.amsterdam.nl/panorama/2017/05/19/TMX7316010203-000302/pano_0001_000589/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000302_pano_0001_000589/
