ogc_fid;gml_id;id;display;roll;pitch;heading;timeposition;year;url;uri;wkb_geometry
48022;panorama_recent_2017.726790;726790;TMX7316010203-000258_pano_0002_000401;1.23074030042554;-0.0294130162703622;355.243113169895;2017-04-12T12:16:08Z;2017;https://data.amsterdam.nl/panorama/2017/04/12/TMX7316010203-000258/pano_0002_000401/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000258_pano_0002_000401/;010100002040710000971FB88AFC99FD401024EFEC008F1D41
47982;panorama_recent_2017.726750;726750;TMX7316010203-000258_pano_0002_000335;0.349799171919662;-0.446846616684168;2.9310603802623;2017-04-12T12:13:49Z;2017;https://data.amsterdam.nl/panorama/2017/04/12/TMX7316010203-000258/pano_0002_000335/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000258_pano_0002_000335/;010100002040710000E413B233E19DFD4048E2E59902901D41
47954;panorama_recent_2017.726721;726721;TMX7316010203-000258_pano_0002_000304;1.23947153643005;0.444004054201497;165.376899095523;2017-04-12T12:12:41Z;2017;https://data.amsterdam.nl/panorama/2017/04/12/TMX7316010203-000258/pano_0002_000304/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000258_pano_0002_000304/;010100002040710000D8F3358B7FA3FD401F82AAE1AD8E1D41
47956;panorama_recent_2017.726723;726723;TMX7316010203-000258_pano_0002_000306;1.65772583124656;0.0836183401664051;172.922131353956;2017-04-12T12:12:44Z;2017;https://data.amsterdam.nl/panorama/2017/04/12/TMX7316010203-000258/pano_0002_000306/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000258_pano_0002_000306/;0101000020407100001DE38A4B51A3FD4074B33FC0FF8E1D41
47962;panorama_recent_2017.726729;726729;TMX7316010203-000258_pano_0002_000312;1.20602484347086;0.0212156452880879;182.206191921911;2017-04-12T12:12:55Z;2017;https://data.amsterdam.nl/panorama/2017/04/12/TMX7316010203-000258/pano_0002_000312/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000258_pano_0002_000312/;010100002040710000422443CE91A3FD40E9995E22FC8F1D41
47927;panorama_recent_2017.726694;726694;TMX7316010203-000258_pano_0002_000277;0.56362174111195;0.143128508819414;165.744115305079;2017-04-12T12:11:54Z;2017;https://data.amsterdam.nl/panorama/2017/04/12/TMX7316010203-000258/pano_0002_000277/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000258_pano_0002_000277/;0101000020407100009FAC182E14A5FD4040A20974FC8C1D41
47796;panorama_recent_2017.726556;726556;TMX7316010203-000258_pano_0002_000080;-0.315318993963997;-0.289409304730837;255.127119635078;2017-04-12T11:59:26Z;2017;https://data.amsterdam.nl/panorama/2017/04/12/TMX7316010203-000258/pano_0002_000080/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000258_pano_0002_000080/;010100002040710000E0D91E3D1398FD40382EE376888C1D41
47848;panorama_recent_2017.726608;726608;TMX7316010203-000258_pano_0002_000143;-0.028831095768247;0.169048084627855;159.503209723238;2017-04-12T12:01:52Z;2017;https://data.amsterdam.nl/panorama/2017/04/12/TMX7316010203-000258/pano_0002_000143/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000258_pano_0002_000143/;010100002040710000492A534CC89FFD40C2DD596B558C1D41
47885;panorama_recent_2017.726647;726647;TMX7316010203-000258_pano_0002_000219;0.858550473373926;0.0785962899912072;245.807699815607;2017-04-12T12:09:40Z;2017;https://data.amsterdam.nl/panorama/2017/04/12/TMX7316010203-000258/pano_0002_000219/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000258_pano_0002_000219/;010100002040710000687748B1DBADFD40B72407CC378D1D41
36212;panorama_recent_2017.713004;713004;TMX7316010203-000252_pano_0000_002011;0.223761094549001;-0.543891705558256;249.365396813499;2017-04-07T14:17:44Z;2017;https://data.amsterdam.nl/panorama/2017/04/07/TMX7316010203-000252/pano_0000_002011/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000252_pano_0000_002011/;0101000020407100006F10AD95B7B4FD40C4B46F8E368D1D41
36232;panorama_recent_2017.713024;713024;TMX7316010203-000252_pano_0000_002031;0.330701775377656;-0.813249574320949;236.753090055221;2017-04-07T14:18:11Z;2017;https://data.amsterdam.nl/panorama/2017/04/07/TMX7316010203-000252/pano_0000_002031/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000252_pano_0000_002031/;010100002040710000567DAEF628BFFD40DBA4A2E1B18E1D41
36236;panorama_recent_2017.713028;713028;TMX7316010203-000252_pano_0000_002035;-0.240673230439834;-0.381392103474482;238.569958761962;2017-04-07T14:18:15Z;2017;https://data.amsterdam.nl/panorama/2017/04/07/TMX7316010203-000252/pano_0000_002035/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000252_pano_0000_002035/;01010000204071000030F488915AC1FD406798DA32038F1D41
36256;panorama_recent_2017.713050;713050;TMX7316010203-000252_pano_0000_002057;-1.23164766491561;0.019328321786527;93.1250225083983;2017-04-07T14:18:59Z;2017;https://data.amsterdam.nl/panorama/2017/04/07/TMX7316010203-000252/pano_0000_002057/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000252_pano_0000_002057/;010100002040710000B728B3819BBFFD408BDF1436B18F1D41
36269;panorama_recent_2017.713063;713063;TMX7316010203-000252_pano_0000_002070;0.119335577325566;-0.719316119469973;93.19123359979;2017-04-07T14:19:23Z;2017;https://data.amsterdam.nl/panorama/2017/04/07/TMX7316010203-000252/pano_0000_002070/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000252_pano_0000_002070/;010100002040710000BAF8DB5E6CB7FD4054FEB5ACD98F1D41
36276;panorama_recent_2017.713070;713070;TMX7316010203-000252_pano_0000_002077;-0.0618571524152025;-0.0298309148731824;91.9312486375384;2017-04-07T14:19:32Z;2017;https://data.amsterdam.nl/panorama/2017/04/07/TMX7316010203-000252/pano_0000_002077/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000252_pano_0000_002077/;0101000020407100003B3597DBE0B2FD40982F2FB0F48F1D41
498416;panorama_recent_2017.1254817;1254817;TMX7316010203-000521_pano_0001_000649;1.74903861870302;-0.778287347447806;274.454438420532;2017-12-20T11:21:20Z;2017;https://data.amsterdam.nl/panorama/2017/12/20/TMX7316010203-000521/pano_0001_000649/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000521_pano_0001_000649/;01010000204071000082AAD1EB5FA5FD40A6643939A4841D41
41763;panorama_recent_2017.719466;719466;TMX7316010203-000255_pano_0000_001245;-0.815757110961604;0.0211169112318033;181.187972502385;2017-04-11T10:02:36Z;2017;https://data.amsterdam.nl/panorama/2017/04/11/TMX7316010203-000255/pano_0000_001245/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000255_pano_0000_001245/;010100002040710000D6E3BE1569A4FD40F626866439861D41
